"week","day","hour","techno","value"
10,6,21,"nucleaire",0.99280630737061
11,7,0,"nucleaire",1.00430850069102
11,7,2,"nucleaire",0.983754407250469
11,7,4,"nucleaire",0.985921885048873
11,7,8,"nucleaire",1.01902107726201
11,7,9,"nucleaire",1.01573838834889
18,3,17,"nucleaire",1.01931297135739
11,7,10,"nucleaire",1.01118860067232
11,7,11,"nucleaire",1.01030874699532
11,1,7,"nucleaire",0.97266270552844
11,1,8,"nucleaire",0.979439251444383
11,1,22,"nucleaire",1.07497809697133
11,1,23,"nucleaire",1.07427080483474
18,5,2,"nucleaire",0.983093261889394
18,5,3,"nucleaire",0.988183903529806
11,2,7,"nucleaire",1.01428476694038
11,2,17,"nucleaire",1.01293397488726
18,5,14,"nucleaire",0.989397665186307
11,2,19,"nucleaire",1.01076854331077
18,5,21,"nucleaire",1.00647979483849
18,6,14,"nucleaire",0.99537529300543
11,3,13,"nucleaire",1.00370867888795
18,6,21,"nucleaire",1.00632065638783
18,7,2,"nucleaire",0.994506335590472
11,3,23,"nucleaire",0.997894526105832
11,4,12,"nucleaire",1.00781300903744
11,4,13,"nucleaire",1.00520157640731
18,7,22,"nucleaire",1.0018681180659
11,4,15,"nucleaire",1.00115282364379
18,1,6,"nucleaire",0.991191178710022
18,1,7,"nucleaire",1.00278337903482
18,1,8,"nucleaire",1.00520680136256
18,1,9,"nucleaire",1.00136399267822
11,5,13,"nucleaire",1.00446829836913
18,1,22,"nucleaire",1.04724876360697
11,5,16,"nucleaire",1.00376708440863
19,2,0,"nucleaire",0.947864463150442
11,5,22,"nucleaire",1.00478268027393
19,2,5,"nucleaire",0.998003282524685
11,6,5,"nucleaire",1.00607068990038
11,6,6,"nucleaire",1.01339654203266
11,6,8,"nucleaire",1.02089143228655
19,3,3,"nucleaire",0.982135122156529
12,7,4,"nucleaire",0.984595626083221
12,7,9,"nucleaire",0.998576883409899
12,7,10,"nucleaire",0.993116005258415
12,7,12,"nucleaire",0.987463467899549
19,3,17,"nucleaire",1.00871841632484
12,7,19,"nucleaire",1.01684510624285
19,4,3,"nucleaire",0.992218771679453
19,4,13,"nucleaire",0.991887868432869
19,4,16,"nucleaire",1.00113776848855
12,1,14,"nucleaire",0.95813002582048
19,5,6,"nucleaire",1.01244827263025
12,1,21,"nucleaire",1.04364323125874
12,2,0,"nucleaire",0.973387112982271
19,5,11,"nucleaire",0.998524417755572
19,5,17,"nucleaire",1.0108071524322
19,6,15,"nucleaire",0.99948522670136
19,7,9,"nucleaire",1.01717029218933
19,7,15,"nucleaire",0.961127720562795
19,1,5,"nucleaire",0.954703328344877
19,1,20,"nucleaire",1.11313052840369
20,2,0,"nucleaire",0.930351164227249
20,2,3,"nucleaire",0.953541991879022
20,2,6,"nucleaire",1.01491280329497
20,2,7,"nucleaire",1.01704557497119
20,2,14,"nucleaire",1.01073918975616
20,3,4,"nucleaire",0.990696622752769
20,3,12,"nucleaire",1.00491747801061
12,2,6,"nucleaire",1.0070362871095
20,3,13,"nucleaire",1.00262944317498
20,3,14,"nucleaire",1.00202598896113
12,2,11,"nucleaire",1.00359731841513
20,3,17,"nucleaire",1.00916711339249
12,2,12,"nucleaire",1.00151844757263
20,4,0,"nucleaire",0.984023460888397
12,2,17,"nucleaire",1.01149974509488
20,4,2,"nucleaire",0.970540380127893
12,2,23,"nucleaire",1.00893716312824
12,3,0,"nucleaire",0.992042135612049
12,3,3,"nucleaire",0.986387400485194
12,3,5,"nucleaire",0.999746015008687
20,4,19,"nucleaire",1.00150660672696
12,3,11,"nucleaire",0.998346275501006
12,3,13,"nucleaire",0.999453849267046
12,3,17,"nucleaire",1.00580712612164
20,5,2,"nucleaire",0.954644041695464
12,3,19,"nucleaire",1.00629716775194
12,3,20,"nucleaire",1.00663714243312
12,4,11,"nucleaire",0.99802624785879
12,4,22,"nucleaire",1.00153028670371
12,4,23,"nucleaire",1.00076646712928
12,5,7,"nucleaire",1.01484317606684
12,5,12,"nucleaire",0.998909009334654
12,5,13,"nucleaire",0.992611294975756
12,5,17,"nucleaire",0.995061285193267
12,6,13,"nucleaire",1.00560706508448
12,6,17,"nucleaire",1.00600119910077
20,5,8,"nucleaire",1.00670858745077
20,5,11,"nucleaire",1.00416169860787
12,6,23,"nucleaire",0.974562044286
13,7,2,"nucleaire",1.01626639368681
20,5,15,"nucleaire",0.999561352428564
20,5,16,"nucleaire",1.00791057456564
13,7,5,"nucleaire",1.01675071535952
20,6,1,"nucleaire",0.978622024853351
20,6,14,"nucleaire",1.00341605672716
20,7,2,"nucleaire",1.00279470506926
20,7,5,"nucleaire",1.00976401476097
20,7,6,"nucleaire",1.02105815299655
20,7,8,"nucleaire",1.02093176235345
20,7,10,"nucleaire",1.00783250647161
20,7,15,"nucleaire",0.962430718921726
20,7,21,"nucleaire",1.0092130811885
20,7,22,"nucleaire",1.00080000145835
20,1,18,"nucleaire",1.05995837051951
20,1,23,"nucleaire",1.05342554671255
21,2,4,"nucleaire",0.973174266250306
21,2,6,"nucleaire",1.00513396278202
21,2,8,"nucleaire",1.01304894048282
21,2,9,"nucleaire",1.01159125220486
21,2,11,"nucleaire",1.00670109664342
21,2,14,"nucleaire",0.985819196557064
21,2,20,"nucleaire",1.03104242886715
21,2,21,"nucleaire",1.03315520447786
21,2,22,"nucleaire",1.03127083704128
21,2,23,"nucleaire",1.02230740237451
21,3,0,"nucleaire",0.982054603388052
21,3,2,"nucleaire",0.966575106395987
21,3,3,"nucleaire",0.975125022265406
21,3,5,"nucleaire",1.01046952038659
21,3,8,"nucleaire",1.01300148271987
21,3,20,"nucleaire",1.00486195069753
21,3,22,"nucleaire",0.997253949045394
21,4,5,"nucleaire",1.00936438314127
13,7,8,"nucleaire",1.019965634
21,4,6,"nucleaire",1.01717034046878
21,4,7,"nucleaire",1.01631109414676
21,4,11,"nucleaire",1.01097376514123
13,7,11,"nucleaire",0.981392358939367
13,7,12,"nucleaire",0.974163462756244
13,7,13,"nucleaire",0.962390278356217
13,7,15,"nucleaire",0.95760167356851
21,4,15,"nucleaire",1.00280107481562
21,4,16,"nucleaire",1.01053126086252
21,4,17,"nucleaire",1.01620349892831
21,4,20,"nucleaire",1.00855666129006
21,5,2,"nucleaire",0.978503356743445
13,1,11,"nucleaire",0.969516913409854
13,1,12,"nucleaire",0.932488079944294
13,1,13,"nucleaire",0.910326930648221
21,5,17,"nucleaire",1.00600857842949
21,5,19,"nucleaire",1.00789957199797
21,5,20,"nucleaire",1.00549215636096
21,5,22,"nucleaire",0.997902131122168
13,2,1,"nucleaire",0.955146474343786
13,2,3,"nucleaire",0.958680913210642
21,6,2,"nucleaire",0.96828881206239
13,2,7,"nucleaire",1.01540580666976
21,6,6,"nucleaire",1.01651942306863
21,6,8,"nucleaire",1.02167628205999
13,2,9,"nucleaire",1.01311412211415
13,2,10,"nucleaire",1.0103421529222
21,6,10,"nucleaire",1.0177744658593
13,2,12,"nucleaire",1.00145047385353
21,6,12,"nucleaire",1.0011327227167
13,2,14,"nucleaire",0.985298943338171
21,6,14,"nucleaire",0.996709007533752
13,2,16,"nucleaire",1.00623479291644
13,2,23,"nucleaire",1.00736068271677
13,3,0,"nucleaire",0.976142403965703
21,6,19,"nucleaire",1.01736284910246
13,3,1,"nucleaire",0.973104520298073
21,6,20,"nucleaire",1.00870181123023
21,6,22,"nucleaire",0.973368007514724
13,3,9,"nucleaire",1.01602205934036
21,7,5,"nucleaire",0.992177186421908
21,7,7,"nucleaire",1.00847835072755
13,3,17,"nucleaire",1.00591145152165
21,7,9,"nucleaire",1.0031649164949
13,3,20,"nucleaire",0.997974513764618
21,7,12,"nucleaire",0.982884156889643
21,7,13,"nucleaire",0.973999204502507
13,3,23,"nucleaire",0.989391835601222
13,4,0,"nucleaire",0.995221985984286
21,7,15,"nucleaire",0.972984070447268
13,4,2,"nucleaire",0.990983117271068
21,7,17,"nucleaire",1.01762973364746
21,7,18,"nucleaire",1.02366826363386
13,4,8,"nucleaire",1.00473020463961
13,4,10,"nucleaire",1.00658479568973
21,1,2,"nucleaire",0.973200509630482
13,4,13,"nucleaire",1.00452520904134
21,1,8,"nucleaire",0.984823191147659
13,4,18,"nucleaire",1.00103340482383
21,1,14,"nucleaire",0.927384648940193
21,1,16,"nucleaire",1.01220879971785
21,1,21,"nucleaire",1.08861498684675
13,5,5,"nucleaire",1.00575825578203
21,1,23,"nucleaire",1.06075982908469
22,2,1,"nucleaire",0.929033302049466
13,5,11,"nucleaire",0.998353531408699
22,2,2,"nucleaire",0.925052904726279
13,5,12,"nucleaire",0.997523889308207
22,2,3,"nucleaire",0.945105603875374
13,5,14,"nucleaire",0.995507117047661
13,5,21,"nucleaire",0.995442364493477
13,6,1,"nucleaire",0.996306550389205
22,2,13,"nucleaire",1.00326636364634
13,6,5,"nucleaire",1.00513088054958
22,2,18,"nucleaire",1.03537289255294
13,6,13,"nucleaire",0.996346225672097
22,2,19,"nucleaire",1.03258391746559
22,2,23,"nucleaire",1.01159045482002
22,3,3,"nucleaire",0.963792239767438
14,7,6,"nucleaire",1.01957814782989
22,3,4,"nucleaire",0.980860709704636
14,7,11,"nucleaire",0.991163323013875
14,7,20,"nucleaire",1.00686940761682
22,3,8,"nucleaire",1.01173421661373
22,3,9,"nucleaire",1.01170621766551
22,3,11,"nucleaire",1.01009472264547
22,3,14,"nucleaire",0.998719372180621
22,3,15,"nucleaire",0.997563637817791
22,3,17,"nucleaire",1.01385747018744
22,3,18,"nucleaire",1.01739000415512
16,7,14,"nucleaire",0.972839860215131
16,7,15,"nucleaire",0.975291897318407
22,4,1,"nucleaire",0.960352361106878
22,4,2,"nucleaire",0.961487923742837
22,4,5,"nucleaire",1.00884486472279
22,4,6,"nucleaire",1.01648466078573
16,7,23,"nucleaire",0.981369636193255
22,4,10,"nucleaire",1.01486089804078
16,1,5,"nucleaire",0.982063806617194
22,4,15,"nucleaire",1.0064666109003
22,4,20,"nucleaire",1.0007979801677
16,1,7,"nucleaire",1.00912651772646
22,4,21,"nucleaire",0.998020289892408
16,1,9,"nucleaire",0.999091827999554
22,4,23,"nucleaire",0.976234933931655
22,5,5,"nucleaire",0.999294633385768
22,5,9,"nucleaire",1.00311286466918
22,5,11,"nucleaire",1.00176433123849
22,5,13,"nucleaire",0.993889523228096
22,5,19,"nucleaire",1.01383840962957
16,2,2,"nucleaire",0.972153105002013
22,5,21,"nucleaire",1.01975627610333
22,5,22,"nucleaire",1.01868685773155
22,6,4,"nucleaire",0.993887089030908
16,2,7,"nucleaire",1.01063273866209
16,2,10,"nucleaire",1.00330788086113
22,6,9,"nucleaire",1.01534202245525
22,6,10,"nucleaire",1.01224570477615
16,2,20,"nucleaire",1.02509860508264
22,6,15,"nucleaire",1.00272819562087
22,6,18,"nucleaire",1.0103570282068
22,7,1,"nucleaire",0.990152871721944
22,7,2,"nucleaire",0.981343876535361
16,3,5,"nucleaire",1.00788337821053
22,7,13,"nucleaire",0.968308241563062
22,7,22,"nucleaire",1.02484353371863
22,7,23,"nucleaire",0.987959851396446
22,1,0,"nucleaire",1.03408430112876
22,1,4,"nucleaire",0.939595593468694
22,1,10,"nucleaire",0.970956474227519
16,4,4,"nucleaire",1.00110364736498
16,4,6,"nucleaire",1.01169631010366
16,4,11,"nucleaire",1.00045244703286
22,1,17,"nucleaire",1.05778408165042
22,1,21,"nucleaire",1.08582966414407
23,2,1,"nucleaire",0.928596886358186
23,2,3,"nucleaire",0.936439765465941
23,2,7,"nucleaire",1.01314199466797
23,2,12,"nucleaire",1.0063292491162
23,2,13,"nucleaire",1.00607453690674
23,2,17,"nucleaire",1.03003521772453
23,2,20,"nucleaire",1.02861817954658
23,3,0,"nucleaire",0.97735574760197
23,3,1,"nucleaire",0.971955660498827
23,3,5,"nucleaire",1.00910530503285
23,3,7,"nucleaire",1.01606893972698
23,3,17,"nucleaire",1.00688617547949
23,3,22,"nucleaire",0.993785308705749
23,4,8,"nucleaire",1.01599276147372
23,4,19,"nucleaire",1.01043697726943
23,4,21,"nucleaire",1.00777305776448
23,5,2,"nucleaire",0.95754182550703
23,5,4,"nucleaire",0.987593151128472
16,6,5,"nucleaire",1.01277948112971
16,6,8,"nucleaire",1.01477456155867
23,5,15,"nucleaire",1.00326208899977
23,5,19,"nucleaire",1.00733389132667
23,5,22,"nucleaire",0.999069056979471
23,5,23,"nucleaire",0.979181325778029
17,7,1,"nucleaire",0.990312749646152
23,6,1,"nucleaire",0.975952043064883
17,7,3,"nucleaire",0.988574467896125
17,7,4,"nucleaire",0.999461848451299
17,7,5,"nucleaire",1.00178478222365
23,6,6,"nucleaire",1.02555664851192
17,7,11,"nucleaire",0.995278373256689
23,6,17,"nucleaire",1.01088203637846
23,6,18,"nucleaire",1.01134838730599
23,6,20,"nucleaire",0.998307547627247
23,6,21,"nucleaire",0.989619831341562
17,1,5,"nucleaire",0.986241570271203
17,1,11,"nucleaire",0.968006804480026
23,7,5,"nucleaire",0.985297095429956
17,1,13,"nucleaire",0.918861495621929
23,7,9,"nucleaire",1.00005407383034
23,7,10,"nucleaire",1.00133113663191
17,1,19,"nucleaire",1.0617988929618
23,7,12,"nucleaire",0.976148838793256
23,7,14,"nucleaire",0.967549374009126
23,7,16,"nucleaire",0.999498378935597
17,2,2,"nucleaire",0.968530616798478
23,1,0,"nucleaire",1.0125787277141
23,1,2,"nucleaire",0.963466091085995
23,1,11,"nucleaire",0.983844550723047
17,2,16,"nucleaire",1.00108133944847
23,1,21,"nucleaire",1.07296157857367
24,2,10,"nucleaire",1.01896912584997
24,2,14,"nucleaire",1.01252631262706
24,3,10,"nucleaire",1.01119105111013
24,3,11,"nucleaire",1.01108200310905
24,3,12,"nucleaire",1.01099666119517
24,3,15,"nucleaire",0.999788423171831
24,3,19,"nucleaire",1.00652253233955
24,3,20,"nucleaire",1.00270111108455
24,3,21,"nucleaire",1.00257309821373
24,4,3,"nucleaire",0.979515733002279
24,4,5,"nucleaire",1.00677216761003
24,4,10,"nucleaire",1.00471495950461
24,4,12,"nucleaire",1.00240138678055
24,4,17,"nucleaire",1.00806028185953
24,5,0,"nucleaire",0.992483139772459
24,5,6,"nucleaire",1.01590901971995
24,5,14,"nucleaire",1.00293147756314
24,5,18,"nucleaire",1.00693618084563
24,5,19,"nucleaire",1.0080147892307
24,5,21,"nucleaire",1.00304665363889
24,5,22,"nucleaire",1.00216882516966
24,6,4,"nucleaire",0.991732880811679
24,6,5,"nucleaire",1.01315735923917
24,6,15,"nucleaire",1.00492209617455
24,6,19,"nucleaire",1.0047317395823
24,6,23,"nucleaire",0.95276438989867
24,7,1,"nucleaire",1.00111094390026
24,7,8,"nucleaire",1.01310210213816
24,7,9,"nucleaire",1.00442786109935
24,7,11,"nucleaire",0.985792817199053
24,7,20,"nucleaire",1.01667700178605
24,7,23,"nucleaire",0.982311729350725
24,1,3,"nucleaire",0.939534591571639
14,3,19,"nucleaire",1.01144996972931
24,1,8,"nucleaire",0.991013633877047
14,3,21,"nucleaire",1.00409065339664
14,3,22,"nucleaire",1.00272972310358
24,1,12,"nucleaire",0.962792012346229
14,4,1,"nucleaire",0.980300818278416
24,1,17,"nucleaire",1.0550136105051
14,4,4,"nucleaire",0.997674401339526
24,1,21,"nucleaire",1.08246395790713
14,4,5,"nucleaire",1.00885565815738
14,4,9,"nucleaire",1.00803124020812
14,4,10,"nucleaire",1.00591575264021
25,2,0,"nucleaire",0.960193807549188
14,4,22,"nucleaire",0.997400066721761
25,2,13,"nucleaire",1.01075623428311
14,5,0,"nucleaire",0.986354261432001
25,2,15,"nucleaire",1.01122153756001
14,5,1,"nucleaire",0.979713928523216
14,5,4,"nucleaire",0.995951331459058
25,2,20,"nucleaire",1.00885531953075
14,5,15,"nucleaire",0.994741308979498
25,3,7,"nucleaire",1.01714524577387
14,5,20,"nucleaire",1.00131684440975
25,3,14,"nucleaire",1.0033446079015
25,3,16,"nucleaire",1.00158707597772
14,6,10,"nucleaire",1.00994642505472
14,6,20,"nucleaire",1.00144076513985
14,6,23,"nucleaire",0.96672908423003
15,7,2,"nucleaire",1.00092677700741
25,4,8,"nucleaire",1.0180253519688
15,7,7,"nucleaire",1.02113934221659
25,4,21,"nucleaire",0.986976483108078
15,7,11,"nucleaire",0.9876277552213
15,7,14,"nucleaire",0.967249313667602
25,5,2,"nucleaire",0.963355368296789
25,5,3,"nucleaire",0.973365341313154
15,7,17,"nucleaire",1.00575393081282
25,5,6,"nucleaire",1.01271625580549
25,5,8,"nucleaire",1.0114412513311
15,1,3,"nucleaire",1.00078041974098
15,1,7,"nucleaire",1.01223881782031
15,1,8,"nucleaire",1.00838024824019
25,5,18,"nucleaire",1.01095500738869
25,5,22,"nucleaire",1.00244019489882
15,1,10,"nucleaire",0.994035056732189
15,1,18,"nucleaire",1.04075482012398
15,1,20,"nucleaire",1.03649517490551
25,6,12,"nucleaire",1.010016653855
25,7,0,"nucleaire",1.0040305106399
25,7,11,"nucleaire",1.00330239684707
25,7,17,"nucleaire",1.01261590744939
25,7,18,"nucleaire",1.01418736405272
25,7,19,"nucleaire",1.01614458736739
25,7,20,"nucleaire",1.01523110515483
25,7,22,"nucleaire",1.01132333846854
25,1,0,"nucleaire",1.01475884268208
25,1,21,"nucleaire",1.06562794739718
15,2,0,"nucleaire",0.975854426732878
15,2,2,"nucleaire",0.960000304769742
26,2,5,"nucleaire",1.00836054154161
15,2,6,"nucleaire",1.00655083511671
15,2,7,"nucleaire",1.00862479320897
26,2,6,"nucleaire",1.01765113313311
26,2,8,"nucleaire",1.01280607376389
26,2,12,"nucleaire",1.01507957348099
15,2,17,"nucleaire",1.00923890423849
26,2,19,"nucleaire",1.01048342586601
26,3,4,"nucleaire",0.99582788621355
15,2,22,"nucleaire",1.02303125889904
15,2,23,"nucleaire",1.01398721681415
26,3,8,"nucleaire",1.00955561357641
15,3,2,"nucleaire",0.977474209711389
15,3,3,"nucleaire",0.982490791161792
15,3,7,"nucleaire",1.01239761092917
15,3,12,"nucleaire",1.00076414560523
26,3,18,"nucleaire",1.00441835929796
15,3,15,"nucleaire",0.995231383948269
15,3,18,"nucleaire",1.01057300735778
26,4,4,"nucleaire",0.993483176007381
26,4,7,"nucleaire",1.01550195125196
15,4,3,"nucleaire",0.995211963283482
26,4,9,"nucleaire",1.01243220255867
15,4,4,"nucleaire",1.00343597407439
15,4,12,"nucleaire",1.00327385454643
26,4,20,"nucleaire",1.00440866888402
15,4,15,"nucleaire",0.997956618449736
15,4,17,"nucleaire",1.00137534954801
15,4,22,"nucleaire",0.991379400758584
15,4,23,"nucleaire",0.985642644830778
15,5,4,"nucleaire",1.00185945216324
15,5,8,"nucleaire",1.0087733499534
15,5,19,"nucleaire",1.00653294796566
15,5,23,"nucleaire",0.99209112693682
15,6,4,"nucleaire",1.00655273978037
15,6,7,"nucleaire",1.01498445104493
15,6,15,"nucleaire",0.995621628390967
15,6,23,"nucleaire",0.960803536347654
26,5,4,"nucleaire",0.992600102667178
26,5,6,"nucleaire",1.01321254381255
26,5,10,"nucleaire",1.00763944963293
26,6,7,"nucleaire",1.01676696365917
26,6,8,"nucleaire",1.01562666127969
26,6,12,"nucleaire",1.00885661428541
26,6,15,"nucleaire",1.00915165755842
26,6,18,"nucleaire",1.01010217534608
26,7,18,"nucleaire",1.01692170137756
26,7,22,"nucleaire",1.00199590000628
27,2,7,"nucleaire",1.01408894134038
27,2,15,"nucleaire",1.01843171921031
17,3,16,"nucleaire",1.00425826248285
17,3,20,"nucleaire",1.02236178089329
17,3,22,"nucleaire",1.01087948455177
17,3,23,"nucleaire",0.992385156212177
17,4,1,"nucleaire",0.958194329528999
17,4,6,"nucleaire",1.02042879034491
45,7,15,"nucleaire",1.0055866520003
45,7,19,"nucleaire",1.01302627763029
45,1,8,"nucleaire",0.995662646613305
17,4,19,"nucleaire",1.0189818914419
45,1,9,"nucleaire",1.00233588001093
45,1,16,"nucleaire",1.0185877113839
17,5,16,"nucleaire",0.99909392031415
45,1,21,"nucleaire",1.01433975383036
17,6,0,"nucleaire",1.00128133377804
46,2,4,"nucleaire",0.950934834965965
17,6,1,"nucleaire",0.993238273089321
46,2,6,"nucleaire",1.00640785642953
17,6,3,"nucleaire",0.998662319522938
46,2,9,"nucleaire",1.0179766436946
17,6,5,"nucleaire",1.01724639587198
17,6,7,"nucleaire",1.01948894528207
17,6,14,"nucleaire",0.979771165966987
46,2,22,"nucleaire",1.00556805763
46,3,0,"nucleaire",0.981927494767828
17,6,20,"nucleaire",0.999332574580331
17,6,23,"nucleaire",0.960975974038197
46,3,14,"nucleaire",1.00178496366597
18,7,10,"nucleaire",1.00176498122799
46,3,16,"nucleaire",1.00644061963105
18,1,4,"nucleaire",0.985989487465392
46,4,1,"nucleaire",0.981259108735481
18,1,14,"nucleaire",0.926347461446715
46,4,6,"nucleaire",1.00382243020347
46,4,11,"nucleaire",1.00574227073361
10,7,18,"nucleaire",1.0186941216709
10,7,22,"nucleaire",1.00480534610466
10,1,0,"nucleaire",1.00715531108096
46,5,0,"nucleaire",0.98304143887402
46,5,6,"nucleaire",1.00344328904336
14,7,1,"nucleaire",1.00153783502802
46,5,11,"nucleaire",1.00855010928285
46,5,12,"nucleaire",1.00699565232854
14,1,1,"nucleaire",0.996624113160522
14,1,2,"nucleaire",0.992107970933329
46,5,21,"nucleaire",1.001866580149
14,1,6,"nucleaire",1.00180190484519
46,6,0,"nucleaire",0.984311616729349
14,1,17,"nucleaire",1.02522275692018
14,1,18,"nucleaire",1.03898198819635
14,1,22,"nucleaire",1.02826326698524
46,7,0,"nucleaire",1.00792685857214
14,2,9,"nucleaire",1.01471221366294
14,2,13,"nucleaire",0.982178633279062
14,3,2,"nucleaire",0.971614167684624
14,3,6,"nucleaire",1.00829209681189
14,3,9,"nucleaire",1.00863375893379
14,3,10,"nucleaire",1.008855338971
14,3,12,"nucleaire",1.00252672719852
46,1,5,"nucleaire",0.960191337442425
14,3,13,"nucleaire",0.997283142834066
46,1,7,"nucleaire",0.970930769873249
46,1,14,"nucleaire",1.00200870143111
46,1,20,"nucleaire",1.03688220393329
46,1,22,"nucleaire",1.02950286845897
46,1,23,"nucleaire",1.02453304275376
47,3,0,"nucleaire",0.98334209883744
36,4,6,"nucleaire",1.00805742015283
36,4,10,"nucleaire",1.00807892851323
36,4,20,"nucleaire",1.00090589031841
47,4,5,"nucleaire",0.993226549224675
47,4,9,"nucleaire",1.0120287703085
47,4,10,"nucleaire",1.00985388652641
37,5,21,"nucleaire",1.00155293511226
47,5,1,"nucleaire",0.977579595566491
37,5,23,"nucleaire",0.974593952718516
37,6,0,"nucleaire",0.976968109567072
37,6,4,"nucleaire",0.995054130768974
47,5,10,"nucleaire",1.01096269434429
37,6,9,"nucleaire",1.02155294503767
47,5,11,"nucleaire",1.00965614865811
37,6,11,"nucleaire",1.01857992437099
47,5,20,"nucleaire",1.01131307906347
37,6,17,"nucleaire",1.01705937181627
37,6,19,"nucleaire",1.01233361318755
47,6,3,"nucleaire",0.969963889858488
37,6,20,"nucleaire",0.996052702595952
37,6,21,"nucleaire",0.982067459753438
47,6,10,"nucleaire",1.01281731070077
37,7,1,"nucleaire",0.977848548830026
37,7,2,"nucleaire",0.973813257057484
37,7,8,"nucleaire",1.00940631404568
47,7,1,"nucleaire",0.994362231497514
37,7,9,"nucleaire",1.00726233305788
37,7,14,"nucleaire",1.00385685892387
37,7,16,"nucleaire",1.01066223358447
37,7,19,"nucleaire",1.01633430806954
47,7,17,"nucleaire",1.01021420551179
47,7,21,"nucleaire",0.999417175649368
37,1,3,"nucleaire",0.966263488347109
47,1,8,"nucleaire",0.998173067338491
37,1,13,"nucleaire",0.965238230778833
47,1,10,"nucleaire",1.00493305507571
47,1,11,"nucleaire",1.0073586604317
47,1,20,"nucleaire",1.02666996686393
37,2,1,"nucleaire",0.927213468987838
47,1,23,"nucleaire",1.01244450486439
48,2,15,"nucleaire",1.0124891045064
48,3,9,"nucleaire",1.00759204906206
48,3,15,"nucleaire",1.00997145518486
48,3,16,"nucleaire",1.01142928098054
37,2,5,"nucleaire",1.00813124501417
48,3,20,"nucleaire",1.00977805517981
37,2,9,"nucleaire",1.02339417343622
37,2,10,"nucleaire",1.01968220049685
48,3,23,"nucleaire",1.00301931106376
37,2,13,"nucleaire",1.01734829301948
48,4,9,"nucleaire",1.00973772535387
37,2,22,"nucleaire",1.00052942627919
48,4,10,"nucleaire",1.00868628696256
37,3,2,"nucleaire",0.955575029343146
48,4,12,"nucleaire",1.00658341017993
37,3,20,"nucleaire",0.998898940687324
48,5,8,"nucleaire",1.00810727674818
37,3,22,"nucleaire",0.996625767073397
48,5,17,"nucleaire",1.01358134750493
37,4,6,"nucleaire",1.02175324991532
37,4,7,"nucleaire",1.0228561596622
48,6,2,"nucleaire",0.972589043827037
48,6,8,"nucleaire",1.01561565435632
37,4,14,"nucleaire",1.01055793684889
37,4,22,"nucleaire",0.996684128682904
48,6,14,"nucleaire",1.00652948972052
48,6,17,"nucleaire",1.01018272016138
48,6,21,"nucleaire",1.00043246508028
38,5,3,"nucleaire",0.969981483872191
48,6,22,"nucleaire",0.997284998885853
48,6,23,"nucleaire",0.991928295823707
38,5,6,"nucleaire",1.01305156800276
48,7,4,"nucleaire",0.970637715210848
38,5,7,"nucleaire",1.01458630312102
48,7,5,"nucleaire",0.983424916896007
38,5,9,"nucleaire",1.01180211305942
38,5,23,"nucleaire",0.982616867822292
38,6,17,"nucleaire",1.02066341716819
38,6,18,"nucleaire",1.02188674599487
38,7,0,"nucleaire",0.989652795649881
38,7,7,"nucleaire",1.01461718592734
38,7,14,"nucleaire",0.996502093265622
38,7,17,"nucleaire",1.01926301251882
38,7,19,"nucleaire",1.01591671784104
38,7,20,"nucleaire",1.00434515058008
38,1,4,"nucleaire",0.96730572318217
38,1,18,"nucleaire",1.04114264226339
38,1,19,"nucleaire",1.03925081032113
48,1,3,"nucleaire",0.960127380284805
48,1,6,"nucleaire",0.963804727792565
48,1,12,"nucleaire",1.00806027817049
38,2,20,"nucleaire",1.00300568933519
38,3,4,"nucleaire",1.00013395655878
38,3,7,"nucleaire",1.01685173509465
48,1,22,"nucleaire",1.02443925979165
38,3,15,"nucleaire",1.00402226893833
38,3,18,"nucleaire",1.0073408194212
38,3,23,"nucleaire",0.972551408062042
49,2,15,"nucleaire",1.0094880748339
38,4,1,"nucleaire",0.969202423099789
38,4,8,"nucleaire",1.01685207700644
38,4,9,"nucleaire",1.01547555922151
38,4,10,"nucleaire",1.01081932266755
38,4,11,"nucleaire",1.00901074612263
38,4,12,"nucleaire",1.00894111681833
49,3,5,"nucleaire",0.994778351021894
39,5,1,"nucleaire",0.980355176092958
49,4,5,"nucleaire",0.998454224204775
39,5,12,"nucleaire",1.00609509509996
39,5,13,"nucleaire",1.00446041533889
39,5,18,"nucleaire",1.01432777350105
39,5,21,"nucleaire",1.0005533510748
39,5,22,"nucleaire",0.996856459922839
49,4,14,"nucleaire",1.00325497308775
49,4,21,"nucleaire",0.992119040896215
49,5,2,"nucleaire",0.987069679414353
39,6,9,"nucleaire",1.01736320854428
49,5,12,"nucleaire",1.00585163479969
49,5,14,"nucleaire",1.00089401219531
49,6,2,"nucleaire",0.97481229429003
39,7,7,"nucleaire",1.01167953429861
49,6,5,"nucleaire",0.986917848767274
39,7,13,"nucleaire",0.988545059647219
49,6,7,"nucleaire",1.00444442365771
49,6,14,"nucleaire",1.00397528305386
49,6,16,"nucleaire",1.00632530331793
49,6,23,"nucleaire",0.997875016122211
39,1,2,"nucleaire",0.942334922407278
49,7,0,"nucleaire",0.997512588023971
49,7,1,"nucleaire",0.991913392465668
39,1,14,"nucleaire",0.975803432993808
39,1,16,"nucleaire",1.03743571626561
39,2,11,"nucleaire",1.01470318085037
49,1,6,"nucleaire",0.972097813880841
